fight_idx,bet_side,our_prob,implied_prob,edge,kelly_frac,bet_amount,pnl,bankroll,outcome
5184,B,0.5671291536812013,0.15384615384615385,0.41328299983504746,0.12210634086035493,118.11689703091523,-118.11689703091523,849.2112220386573,0
5186,A,0.5611125480125998,0.4347826086956522,0.12632993931694758,0.05587670392864991,47.45112402674103,61.68646123476333,910.8976832734206,1
5187,B,0.35532708077531105,0.25,0.10532708077531105,0.0351090269251037,31.980731288061104,95.94219386418334,1006.8398771376039,1
5188,A,0.6423381653169128,0.37037037037037035,0.27196779494654244,0.10798721269936246,108.7258319666584,-108.7258319666584,898.1140451709455,0
5189,B,0.6489411989695868,0.5652173913043478,0.08372380766523901,0.04814118940751242,43.23627835812165,-43.23627835812165,854.8777668128238,0
5190,B,0.4423368220854256,0.3802281368821293,0.062108685203296266,0.025053043264519813,21.417289677837754,34.91018217487554,889.7879489876993,1
5191,B,0.6583681289543051,0.6226415094339622,0.03572661952034284,0.023668885432227147,21.060289023566227,-21.060289023566227,868.7276599641331,0
5192,A,0.43637633078592153,0.3448275862068966,0.09154874457902495,0.034933073589364795,30.34732727464374,-30.34732727464374,838.3803326894894,0
5193,B,0.45505518180996796,0.29850746268656714,0.15654771912340082,0.055790942453552414,46.77402889526943,-46.77402889526943,791.6063037942199,0
5194,B,0.3387728568796916,0.32258064516129037,0.01619221171840124,0.005975697181790932,4.730399558671056,9.933839073209217,801.5401428674292,1
5195,A,0.4364218350284754,0.4347826086956522,0.001639226332823207,0.0007250424164410319,0.5811506020590907,0.7554957826768178,802.295638650106,1
5196,B,0.43174526936420865,0.392156862745098,0.03958840661911067,0.01628232852882777,13.063241165746714,20.24802380690741,822.5436624570134,1
5197,B,0.6064115603309372,0.33333333333333337,0.27307822699760387,0.10240433512410146,84.23203686445379,-84.23203686445379,738.3116255925596,0
5198,A,0.34949713643204827,0.30303030303030304,0.04646683340174523,0.016667451111495566,12.305772924612805,28.30327772660945,766.6149033191691,1
5199,B,0.5744988156530997,0.386100386100386,0.1883984295527137,0.0767220019719384,58.81623012417066,93.51780589743136,860.1327092166005,1
5200,A,0.692294104255699,0.4081632653061224,0.28413083894957664,0.12002078541835563,103.23380332419448,149.689014820082,1009.8217240366824,1
5201,A,0.42611729059677234,0.25157232704402516,0.17454496355274718,0.058303884884215965,58.87652955181523,-58.87652955181523,950.9451944848672,0
5202,B,0.6813555806830671,0.47619047619047616,0.20516510449259096,0.09791970896237294,93.11627668312534,102.42790435143787,1053.3730988363052,1
5203,B,0.6851458955377199,0.4651162790697674,0.2200296164679525,0.10283992943610822,108.32881515422027,124.57813742735334,1177.9512362636585,1
5204,A,0.6928809275737031,0.5121951219512195,0.1806858056224836,0.09260147538152286,109.08002240550358,103.88573562428913,1281.8369718879476,1
5205,A,0.6611344955723905,0.5283018867924528,0.13283260877993763,0.07040128265336694,90.24296697341937,80.57407765483872,1362.4110495427863,1
5206,B,0.4319996709515611,0.19801980198019797,0.23397986897136314,0.07293816903119651,99.3717674215216,-99.3717674215216,1263.0392821212647,0
5207,B,0.6845510213510029,0.36363636363636365,0.32091465771463923,0.12607361553075114,159.23592885439226,278.6628754951864,1541.7021576164511,1
5208,A,0.43280870046602676,0.425531914893617,0.0072767855724097386,0.0031667492768820433,4.882184192799382,6.5909486602791665,1548.2931062767302,1
5209,B,0.5591111304266585,0.3472222222222222,0.2118889082044363,0.08114894356765644,125.64234990744187,236.2076178259907,1784.5007241027208,1
5210,A,0.48158420895790954,0.45454545454545453,0.027038754412455013,0.01239276243904188,22.114893546103236,-22.114893546103236,1762.3858305566175,0
5211,B,0.35104315174588896,0.2702702702702702,0.08077288147561879,0.027672190875906423,48.76907710015559,131.67650817042016,1894.0623387270377,1
5212,B,0.43871250596651434,0.2325581395348837,0.20615436643163065,0.06715634664060695,127.19830697847163,419.7544130289565,2313.816751755994,1
5213,B,0.4387128377871352,0.3846153846153846,0.05409745317175063,0.02197709035102368,50.85095980905361,81.36153569448578,2395.1782874504797,1
5214,B,0.5629336824962454,0.41666666666666674,0.14626701582957868,0.06268586392696232,150.14382020793542,210.20134829110958,2605.3796357415895,1
5215,A,0.47922241104583163,0.42016806722689076,0.05905434381894087,0.025461836646572325,66.33775068755845,91.54609594883065,2696.92573169042,1
5216,B,0.3379319402836273,0.33333333333333337,0.004598606950293904,0.001724477606360228,4.650788030316802,-4.650788030316802,2692.274943660103,0
5218,B,0.659212484740376,0.6226415094339622,0.03657097530641373,0.02422827114049911,65.22916731976895,39.53282867864785,2731.807772338751,1
5219,B,0.45505202062379235,0.37735849056603765,0.0776935300577547,0.031195129492886345,85.21909720778072,140.61151039283823,2872.419282731589,1
5220,A,0.5543536661869751,0.46511627906976744,0.08923738711720769,0.04170877876130357,119.80510037315415,137.77586542912726,3010.1951481607166,1
5221,A,0.540396631104551,0.4,0.14039663110455103,0.05849859629356293,176.09219073709562,264.13828610564343,3274.33343426636,1
5222,A,0.43280836966758224,0.2777777777777778,0.15503059188980445,0.05366443565416308,175.71525589346192,456.85966532300097,3731.1930995893613,1
5223,A,0.3376231144439407,0.31746031746031744,0.020162796983623277,0.0073852105230713125,27.55564654269842,59.2446400668016,3790.437739656163,1
5224,B,0.5184157910420905,0.3999999999999999,0.11841579104209055,0.04933991293420439,187.01986805715757,-187.01986805715757,3603.4178715990056,0
5226,B,0.33676648299261136,0.3076923076923077,0.02907417530030365,0.010499007747331875,37.83231215079209,-37.83231215079209,3565.5855594482136,0
5227,B,0.5221401545950002,0.33333333333333337,0.1888068212616668,0.07080255797312507,252.45257828096973,-252.45257828096973,3313.132981167244,0
5228,B,0.43650151056577147,0.2325581395348837,0.20394337103088778,0.06643609813884979,220.111627883887,-220.111627883887,3093.021353283357,0
5229,B,0.43575434688329195,0.2666666666666667,0.16908768021662524,0.05764352734657679,178.29266096153512,-178.29266096153512,2914.7286923218217,0
5230,B,0.5715759221311159,0.47619047619047616,0.09538544594063969,0.0455248719262144,132.6926504176133,145.96191545937464,3060.6906077811964,1
5231,A,0.34172489639615294,0.2777777777777778,0.06394711861837515,0.022135541060206793,67.75004262112995,-67.75004262112995,2992.9405651600664,0
5232,B,0.5733687120485157,0.4716981132075472,0.10167059884096852,0.04811197980867262,143.99629603953835,161.27585156428296,3154.2164167243495,1
5234,B,0.5689529985912163,0.47619047619047616,0.09276252240074012,0.044273022054898685,139.64669298356063,-139.64669298356063,3014.569723740789,0
5235,B,0.5713176518003561,0.5348837209302326,0.03643393087012348,0.019583237842691417,59.035035893392426,-59.035035893392426,2955.5346878473965,0
5236,A,0.6428256588907183,0.5,0.1428256588907183,0.07141282944535915,211.0630945830889,211.0630945830889,3166.5977824304855,1
5238,B,0.5673331001274142,0.4545454545454546,0.11278764558195964,0.05169433755839817,163.69517467663658,-163.69517467663658,3002.9026077538488,0
5239,A,0.5695262464768494,0.5121951219512195,0.05733112452562983,0.029382201319385296,88.23188896353068,-88.23188896353068,2914.670718790318,0
5240,B,0.6833893306450547,0.6428571428571428,0.0405321877879119,0.028372531451538296,82.69658663975603,45.942548133197796,2960.6132669235158,1
5241,A,0.4379537084336152,0.3076923076923077,0.1302614007413075,0.04703883915658326,139.26381126766177,-139.26381126766177,2821.349455655854,0
5242,A,0.4306043021182922,0.2857142857142857,0.1448900164040065,0.05071150574140226,143.07487911899398,-143.07487911899398,2678.27457653686,0
5243,A,0.5674845838176747,0.5238095238095238,0.04367506000815091,0.022929406504279264,61.41124649549007,55.82840590499098,2734.102982441851,1
5245,A,0.5630543798324671,0.5238095238095238,0.03924485602294325,0.020603549412045247,56.33222589636096,-56.33222589636096,2677.7707565454903,0
5246,A,0.5656857972335362,0.5283018867924528,0.03738391044108336,0.01981347253377417,53.05593733655775,47.371372621926554,2725.142129167417,1
5247,B,0.43457332419612293,0.40816326530612246,0.026410058890000476,0.011155973151810527,30.40161242785948,44.082338020396236,2769.224467187813,1
5248,B,0.6486693943525171,0.4545454545454546,0.19412393980706255,0.08897347241157033,246.38751673278043,295.66502007933644,3064.8894872671494,1
5250,A,0.5463016930436876,0.37735849056603776,0.16894320247764982,0.0678332555402685,207.90143179247505,-207.90143179247505,2856.988055474674,0
5251,B,0.3330099278605746,0.2298850574712643,0.10312487038931029,0.033477103447276085,95.64368468075781,-95.64368468075781,2761.3443707939164,0
5252,A,0.53465397377988,0.45454545454545453,0.08010851923442547,0.03671640464911168,101.38663729361612,-101.38663729361612,2659.9577335003,0
5253,B,0.44081566960943763,0.3389830508474576,0.10183261876198002,0.0385136186343386,102.44459773149023,199.76696557640597,2859.724699076706,1
